callsign,Column1,icao24,origin,destination,firstseen
DAL1019,,ade191,KATL,KORD,5/13/2020
DAL1109,,a3ed69,KSEA,KLAS,5/13/2020
AAL1657,,acf486,KSFO,KDFW,5/13/2020
UAL1899,,a224fa,KIAH,KORD,5/13/2020
AAL2639,,a3cd7d,KORD,KSFO,5/13/2020
QXE2866,,a8609f,KSEA,KSFO,5/13/2020
PDT4799,,a85054,KDTW,KPHL,5/13/2020
SKW5893,,a01180,KDCA,KORD,5/13/2020
AAL323,,ab79de,KDCA,KDFW,5/13/2020
ASA1474,,abb0a2,KSEA,KDEN,5/13/2020
AAL2579,,abea11,KDFW,KBOS,5/13/2020
ASA64,,a8103e,PANC,KSEA,5/13/2020
AAL2630,,aa435b,KIAH,KDFW,5/13/2020
AAL1203,,a3c9c5,KDFW,KLAS,5/13/2020
JBU424,,ad9e73,KLAX,KJFK,5/13/2020
AAL368,,ac22c5,KDFW,KSEA,5/13/2020
AAL582,,adb3cb,KLAX,KDFW,5/13/2020
SKW5601,,a087fd,KDFW,KORD,5/13/2020
QXE2138,,a8557a,KLAX,KSEA,5/13/2020
RPA3562,,a9ffeb,KATL,KORD,5/13/2020
EDV4666,,ac801e,KDTW,KPHL,5/13/2020
ASA716,,a5c4e2,KSEA,KDFW,5/13/2020
NKS840,,a6c436,KSEA,KPDX,5/13/2020
AAL2334,,ac8ce5,KDFW,KPHL,5/13/2020
AAL2683,,ad0851,KDFW,KSFO,5/13/2020
ANZ6084,,c820d1,KLAX,KORD,5/13/2020
ASA426,,acd650,KSEA,KJFK,5/13/2020
AAL1986,,adf194,KDFW,KPDX,5/13/2020
DAL9960,,a05410,KORD,KORD,5/13/2020
AAL2223,,ad6758,KDFW,KORD,5/13/2020
AAL2738,,a40027,KORD,KDFW,5/13/2020
UPS2978,,a3f930,KDFW,KPDX,5/13/2020
NKS736,,a67538,KLAX,KORD,5/13/2020
QXE2270,,a82dfb,KSFO,KSEA,5/13/2020
JBU488,,ad7ab8,KLAX,KBOS,5/13/2020
UPS2954,,a36659,KDFW,KSJC,5/13/2020
SWA197,,a260ed,KPHX,KLAS,5/13/2020
UAL2493,,a5e44c,KSEA,KDEN,5/13/2020
QXE2811,,a52c00,KSEA,KPDX,5/13/2020
UAL217,,ab3655,KSFO,KDEN,5/13/2020
SWA1152,,a56a56,KATL,KLAS,5/13/2020
DAL818,,a44988,PANC,KSEA,5/13/2020
SKW5447,,a1a63d,KDTW,KORD,5/13/2020
UAL1821,,a55017,KORD,KDEN,5/13/2020
AAL1630,,ab0e4c,KATL,KDFW,5/13/2020
SWA1734,,a9e8f7,KPHX,KSJC,5/13/2020
RPA5674,,a1c57e,KBOS,KJFK,5/13/2020
AAL1292,,abbedb,KLAX,KDFW,5/13/2020
AAL1980,,a9e6df,KBOS,KPHL,5/13/2020
AAL767,,a10d82,KPHX,KDFW,5/13/2020
UAL256,,ab3a0c,KLAX,KDEN,5/13/2020
NKS297,,a6a425,KDTW,KLAS,5/13/2020
GTI7168,,a4bc76,PANC,KDFW,5/13/2020
SKW3440,,a1801c,KSFO,KLAS,5/13/2020
DAL3301,,a9729e,KATL,KORD,5/13/2020
DAL351,,a3c5ea,KLAX,KSFO,5/13/2020
SWA1826,,abe8b6,KLAX,KSFO,5/13/2020
SKW3623,,a2de7e,KLAX,KLAS,5/13/2020
DAL1135,,a939e8,KATL,KJFK,5/13/2020
SKW5373,,a09322,KSEA,KSFO,5/13/2020
AAL2830,,aae5a9,KIAH,KDFW,5/13/2020
NCA134,,846def,PANC,KORD,5/13/2020
DAL887,,a44502,KATL,KPDX,5/13/2020
ASH5745,,ad448d,KDFW,KSDF,5/13/2020
DAL426,,a8df06,KATL,KFLL,5/13/2020
DAL779,,ac85ce,KATL,KSEA,5/13/2020
DAL1608,,a996e1,KATL,KORD,5/13/2020
SWA1312,,aa6f63,KLAX,KLAS,5/13/2020
JBU464,,adb35c,KSEA,KJFK,5/13/2020
SKW5282,,a04424,KLAX,KSFO,5/13/2020
AAL1359,,a14da8,KORD,KPHL,5/13/2020
SKW5318,,a0c5c6,KPHX,KSFO,5/13/2020
AAL2009,,ab686f,KDFW,KSEA,5/13/2020
SWA2259,,abdd09,KLAX,KSJC,5/13/2020
SWA2093,,a27aee,KSEA,KLAS,5/13/2020
DAL796,,a01b5c,KORD,KDEN,5/13/2020
AAL401,,ac81d2,KLAX,KORD,5/13/2020
DAL1092,,acc9b2,KDTW,KSEA,5/13/2020
ASA51,,ab9091,KORD,KSEA,5/13/2020
AAL1251,,ab774b,KORD,KBOS,5/13/2020
QXE2547,,a54fc8,KSEA,KPDX,5/13/2020
AAL2395,,ad4747,KDFW,KBOS,5/13/2020
DAL1262,,a3f120,KPHX,KSEA,5/13/2020
AAL2464,,acaa77,KORD,KLAS,5/13/2020
SKW2992,,a97797,KORD,KSDF,5/13/2020
CAL5107,,899102,KLAX,KSFO,5/13/2020
UPS105,,a3c2d5,PANC,KSDF,5/13/2020
SWA393,,aca01a,KPHX,KLAS,5/13/2020
AAL2315,,ab586f,KPHX,KDEN,5/13/2020
DAL1821,,ab72b3,KDTW,KDEN,5/13/2020
UPS67,,a2c604,PANC,KSDF,5/13/2020
AAL2763,,a1314e,KPHX,KBOS,5/13/2020
AAL684,,ada6ed,KPHX,KDFW,5/13/2020
QXE2165,,a87942,KPHX,KSEA,5/13/2020
CKS937,,a4b8bf,PANC,KORD,5/13/2020
AAL1776,,ac468d,KBOS,KPHL,5/13/2020
RPA3600,,a8996b,KORD,KSDF,5/13/2020
ASA1205,,a2e098,KSEA,KPDX,5/13/2020
UPS99,,a782dd,PANC,KSDF,5/13/2020
ASA525,,acda07,KLAX,KSEA,5/13/2020
RPA3426,,a860b7,KORD,KBOS,5/13/2020
KAL277,,71c251,PANC,KDFW,5/13/2020
UAL1400,,ab4531,KORD,KDFW,5/13/2020
UAL257,,a31961,KORD,KSFO,5/13/2020
RPA3472,,aa03a2,KORD,KPHL,5/13/2020
KAL283,,71be39,PANC,KORD,5/13/2020
UPS63,,a7fbb3,PANC,KSDF,5/13/2020
AAL883,,a1226e,KPHX,KORD,5/13/2020
RPA4325,,a08714,KDCA,KBOS,5/13/2020
UPS61,,a80321,PANC,KSDF,5/13/2020
ASA66,,a35975,PANC,KSEA,5/13/2020
ASA104,,a3133c,PANC,KSEA,5/13/2020
UPS77,,a7f7fc,PANC,KSDF,5/13/2020
SKW3456,,a14d78,KLAX,KSJC,5/13/2020
DAL31,,a3f4d7,KATL,KDFW,5/13/2020
ASA596,,a2fcf2,KSEA,KLAS,5/13/2020
SWA417,,a280fe,KATL,KPHL,5/13/2020
ASA405,,accee2,KSEA,KSFO,5/13/2020
AAL1241,,acd5ad,KDFW,KSEA,5/14/2020
QXE2209,,a87cf9,KSFO,KSEA,5/14/2020
AAL1294,,ad0725,KDFW,KORD,5/14/2020
AAL2649,,ad9b28,KDFW,KLAS,5/14/2020
ASA1207,,a2dce1,KSEA,KPDX,5/14/2020
AAL2531,,acb1e5,KDFW,KPHL,5/14/2020
AAL364,,ada16a,KDFW,KSJC,5/14/2020
AAL1430,,ad4fe1,KDFW,KSFO,5/14/2020
SWA1499,,acba1b,KATL,KDEN,5/14/2020
AAL934,,ab0e4c,KDFW,KFLL,5/14/2020
DAL974,,ab678e,KATL,KDEN,5/14/2020
RPA5646,,a1b449,KDTW,KSDF,5/14/2020
ASA26,,acddbe,KSEA,KORD,5/14/2020
UAL1853,,a4d5e3,KIAH,KSFO,5/14/2020
AAL2224,,aba281,KDFW,KPDX,5/14/2020
UAL2289,,ac0b80,KIAH,KORD,5/14/2020
EDV4892,,a130cb,KDTW,KORD,5/14/2020
UAL2100,,ab942f,KIAH,KFLL,5/14/2020
ASA324,,a7888c,KSEA,KSJC,5/14/2020
ASH6021,,abb5a3,KIAH,KDFW,5/14/2020
SKW3311,,a1512f,KLAX,KSFO,5/14/2020
UAL765,,aa7e51,KIAH,KDEN,5/14/2020
DAL1237,,abf6ae,KDTW,KBOS,5/14/2020
SWA186,,a4ec6b,KLAX,KLAS,5/14/2020
DAL401,,a0757f,KSFO,KSEA,5/14/2020
CKK227,,78071c,PANC,KORD,5/14/2020
SWA1551,,abe8b6,KSFO,KLAS,5/14/2020
JBU1117,,a845f4,KBOS,KJFK,5/14/2020
SKW5382,,a10231,KSFO,KLAS,5/14/2020
EDV4899,,ac801e,KDTW,KJFK,5/14/2020
SKW5408,,a1bee0,KSFO,KSEA,5/14/2020
DAL496,,a36f7e,KATL,KBOS,5/14/2020
DAL952,,ad273b,KATL,KSDF,5/14/2020
SWA1079,,acb664,KSEA,KSJC,5/14/2020
QXE2940,,a81f1f,KPHX,KSEA,5/14/2020
UAL1994,,aae757,KSFO,KORD,5/14/2020
DAL1846,,ad92d7,KATL,KPHL,5/14/2020
AAR248,,71be18,PANC,KORD,5/14/2020
UPS751,,a2e25e,KDFW,KSDF,5/14/2020
UPS1305,,a2daf0,KATL,KSDF,5/14/2020
SKW3608,,a2d710,KSEA,KSJC,5/14/2020
SWA1083,,aaa201,KPHX,KSJC,5/14/2020
DAL1699,,a06e11,KSEA,KSFO,5/14/2020
SWA590,,abb9b2,KPHX,KSFO,5/14/2020
DAL690,,a3b86c,KSEA,KLAS,5/14/2020
UPS1013,,a3ca43,KBOS,KSDF,5/14/2020
UPS1017,,a114ed,KBOS,KPHL,5/14/2020
DAL712,,a3c5ea,KLAX,KSFO,5/14/2020
UPS855,,a0cbff,KPHX,KSDF,5/14/2020
DAL1836,,a48e3a,KLAX,KSEA,5/14/2020
SOO628,,a96412,PANC,KJFK,5/14/2020
UPS1481,,a2d382,KDTW,KSDF,5/14/2020
DAL1010,,a4200d,KLAX,KPDX,5/14/2020
UPS765,,a2b728,KDFW,KSDF,5/14/2020
UPS893,,a4e4cc,KPHX,KDFW,5/14/2020
QFA7521,,abbe4a,PANC,KORD,5/14/2020
QXE2704,,a53adc,KSEA,KPDX,5/14/2020
UPS1483,,a524ee,KDTW,KPHL,5/14/2020
UPS767,,a30d94,KDFW,KSDF,5/14/2020
UPS607,,a5adfe,KORD,KDFW,5/14/2020
UPS1307,,a42bd4,KATL,KPHL,5/14/2020
SWA425,,a4fda0,KPHX,KLAS,5/14/2020
UPS1301,,a09e70,KATL,KDFW,5/14/2020
SWA1335,,abb94f,KPHX,KDEN,5/14/2020
SWA139,,abc40d,KLAX,KDEN,5/14/2020
UPS771,,a3026f,KIAH,KSDF,5/14/2020
UPS1303,,a2badf,KATL,KSDF,5/14/2020
UPS609,,a0be81,KORD,KPHL,5/14/2020
UPS775,,a5d1c6,KIAH,KDFW,5/14/2020
UPS793,,a0abee,KDFW,KSDF,5/14/2020
UPS613,,a3f579,KORD,KSDF,5/14/2020
SKW3556,,a2de7e,KLAX,KLAS,5/14/2020
SKW4123,,a2e5ec,KLAX,KSJC,5/14/2020
UPS601,,a3aa32,KORD,KSDF,5/14/2020
SKW3589,,a31890,KSEA,KPDX,5/14/2020
CKS815,,a4b151,PANC,KJFK,5/14/2020
CAL5322,,899113,PANC,KJFK,5/14/2020
UPS9898,,a5ca58,KDFW,KSDF,5/14/2020
ASA7096,,a8304f,PANC,KSEA,5/14/2020
UPS9721,,a5465d,KDFW,KSDF,5/14/2020
AAL782,,a06a09,KPHX,KPHL,5/14/2020
KAL214,,71be17,KLAX,KSFO,5/14/2020
KAL249,,71c075,PANC,KJFK,5/14/2020
UPS2997,,a75039,PANC,KSDF,5/14/2020
AAL74,,ac7e09,KLAX,KPHL,5/14/2020
UPS608,,a4fd6f,KDFW,KORD,5/14/2020
KAL270,,71c045,KATL,KJFK,5/14/2020
UPS804,,a4cc29,KDFW,KDEN,5/14/2020
CAO1055,,780bb6,PANC,KORD,5/14/2020
CKS913,,a98edc,PANC,KORD,5/14/2020
UAL1511,,a5f581,KLAX,KORD,5/14/2020
UAL2220,,a2a2e6,KSFO,KORD,5/14/2020
GTI544,,a61c53,PANC,KORD,5/14/2020
JBU917,,a2b26b,KBOS,KJFK,5/14/2020
ASA114,,a5d007,PANC,KSEA,5/14/2020
UPS9810,,a0fea3,KBOS,KSDF,5/14/2020
EVA698,,899123,PANC,KDFW,5/14/2020
AAL738,,a9e6df,KBOS,KPHL,5/14/2020
AAL2527,,abe65a,KBOS,KDFW,5/14/2020
AAR284,,71bc17,KLAX,KSFO,5/14/2020
EVA660,,899124,PANC,KORD,5/14/2020
AAL2893,,a4ba76,KATL,KORD,5/14/2020
AAL466,,a95dd3,KDCA,KORD,5/14/2020
RPA3405,,a860b7,KBOS,KORD,5/14/2020
AAL2340,,aafd17,KDFW,KPHL,5/14/2020
SWA1184,,a600e4,KDCA,KFLL,5/14/2020
JBU2577,,ad7e6f,KBOS,KLAS,5/14/2020
AAL1839,,aaf0ce,KDCA,KDFW,5/14/2020
UAL1825,,a5954e,KDCA,KORD,5/14/2020
RPA3511,,a9e391,KATL,KORD,5/14/2020
UPS2019,,a05582,KBOS,KDFW,5/14/2020
CAL5148,,8991a4,PANC,KORD,5/14/2020
SKW2981,,a7fb7d,KDTW,KORD,5/14/2020
UPS85,,a260bc,PANC,KSDF,5/14/2020
UAL1584,,a24c77,KIAH,KORD,5/14/2020
GTI1917,,a894d0,KLAX,KSEA,5/14/2020
JBU222,,a8913b,KBOS,KBOS,5/14/2020
UPS2013,,a3b557,KBOS,KSDF,5/14/2020
AAL1567,,ac75ee,KATL,KDFW,5/14/2020
JBU169,,adf128,KBOS,KFLL,5/14/2020
AAL2096,,accb22,KBOS,KPHL,5/14/2020
UAL2026,,ab5dd4,KIAH,KSFO,5/14/2020
PDT4771,,a8c6e8,KDTW,KPHL,5/14/2020
CKS935,,a983b7,PANC,KORD,5/14/2020
UPS2771,,a0abee,KIAH,KSDF,5/14/2020
DAL521,,a05410,KORD,KSEA,5/14/2020
AAL698,,a08021,KPHX,KDFW,5/14/2020
DAL745,,a44197,KDTW,KSFO,5/14/2020
AAL2812,,a6d9c3,KDFW,KORD,5/14/2020
UPS2865,,a4080c,KPHX,KPHL,5/14/2020
DAL1243,,a46310,KATL,KDFW,5/14/2020
DAL1130,,a3c9a1,KATL,KJFK,5/14/2020
DAL1060,,a388a9,KDTW,KFLL,5/14/2020
AAL1451,,a977d4,KDCA,KPHL,5/14/2020
UPS2855,,a420af,KPHX,KSDF,5/14/2020
DAL1038,,a448fc,KATL,KSFO,5/14/2020
DAL1492,,a44a6d,KDTW,KBOS,5/14/2020
DAL320,,ab3133,KATL,KSEA,5/14/2020
AAL2600,,acd964,KBOS,KDFW,5/14/2020
UAL2166,,a5adf1,KORD,KSFO,5/14/2020
DAL857,,a3b796,KATL,KBOS,5/14/2020
SKW5958,,a01180,KDTW,KORD,5/14/2020
EDV4895,,ac78b0,KDTW,KORD,5/14/2020
DAL1108,,ac76f2,KDTW,KSEA,5/14/2020
ASA7005,,a828e1,PANC,KSEA,5/14/2020
EJA621,,a81b63,KLAX,KSJC,5/14/2020
AAL1198,,ad4fe1,KSFO,KDFW,5/14/2020
DAL794,,a06e11,KSFO,KORD,5/14/2020
FDX9736,,a7818f,PANC,KSDF,5/14/2020
AAL2378,,a0c075,KIAH,KDFW,5/14/2020
AAL2748,,acd5ad,KSEA,KDFW,5/14/2020
SKW3465,,a4c0db,KLAX,KSFO,5/14/2020
SWA117,,a577d4,KATL,KFLL,5/14/2020
SWA1415,,ad21bc,KATL,KLAS,5/14/2020
CKS1920,,aa457b,KLAX,KSFO,5/14/2020
UPS2785,,a30d94,KDFW,KSDF,5/14/2020
ASA80,,a5b3ad,PANC,KSEA,5/14/2020
EDV4926,,a39723,KBOS,KJFK,5/14/2020
UPS2859,,a37efc,KPHX,KSDF,5/14/2020
AAL2101,,a791c0,KDCA,KDFW,5/14/2020
UPS2905,,a32890,KLAX,KDFW,5/14/2020
UPS2773,,a2dea7,KIAH,KSDF,5/14/2020
RPA4323,,a54cd9,KDCA,KBOS,5/14/2020
AAL2631,,aaf1f2,KLAX,KORD,5/14/2020
CKK227,,7805dd,PANC,KORD,5/14/2020
AAR2921,,71bc20,PANC,KORD,5/14/2020
AAL896,,ace0d2,KPHX,KDFW,5/14/2020
JBU1833,,adabfe,KBOS,KSFO,5/14/2020
SWA686,,abbd8d,KLAX,KSJC,5/14/2020
AAL2437,,ab00ce,KLAX,KDFW,5/14/2020
UPS5501,,a0be81,KORD,KSDF,5/14/2020
JBU590,,a3a575,KDCA,KBOS,5/14/2020
DAL840,,a449af,PANC,KSEA,5/14/2020
SWA1243,,abb9b2,KSFO,KLAS,5/14/2020
ASA1353,,a8522b,KLAX,KSEA,5/14/2020
ASA925,,a535c2,KPHX,KSEA,5/14/2020
JBU843,,a39089,KDCA,KFLL,5/14/2020
DAL348,,adab36,KATL,KSDF,5/14/2020
DAL1436,,a0d1f3,KLAX,KJFK,5/14/2020
SWA644,,a4d621,KLAX,KLAS,5/14/2020
AAL2765,,a1427f,KPHX,KORD,5/14/2020
NKS3,,acb950,KORD,KFLL,5/14/2020
UAL2426,,a3b268,KIAH,KBOS,5/14/2020
DAL1287,,a4503d,KLAX,KSEA,5/14/2020
UAL1068,,ab4c9f,KIAH,KLAS,5/14/2020
DAL404,,a02c91,KDTW,KDFW,5/14/2020
UPS2751,,a26473,KDFW,KSDF,5/14/2020
ASA1011,,acddbe,KORD,KSEA,5/14/2020
SKW5594,,a193aa,KORD,KDFW,5/14/2020
SKW5349,,a1bee0,KSEA,KSFO,5/14/2020
UAL574,,aae757,KORD,KSFO,5/14/2020
AAL1652,,acce3f,KORD,KPHL,5/14/2020
DAL1391,,a3f120,KPHX,KSEA,5/14/2020
AAL2379,,aa5d60,KORD,KFLL,5/14/2020
AAL2428,,ad6884,KORD,KDFW,5/14/2020
AAL2188,,ad4747,KBOS,KDFW,5/14/2020
AAL1667,,ab686f,KSEA,KDFW,5/14/2020
UAL2420,,ab9f54,KORD,KLAS,5/14/2020
DAL725,,a40d7a,KLAX,KSFO,5/14/2020
CLX4314,,4d0104,PANC,KJFK,5/14/2020
RPA3475,,aa03a2,KORD,KPHL,5/14/2020
ASA273,,a2ebbd,KBOS,KSEA,5/14/2020
UAL722,,a5954e,KORD,KFLL,5/14/2020
KYE4854,,ac7a61,PANC,KORD,5/14/2020
ASH6046,,ac5378,KIAH,KDFW,5/14/2020
UAL216,,ab6cb0,KIAH,KORD,5/14/2020
ASA713,,a5c4e2,KIAH,KDFW,5/14/2020
AAL2,,a0275c,KLAX,KJFK,5/14/2020
DAL809,,a0311d,KSFO,KSEA,5/14/2020
AAL1239,,ab774b,KBOS,KORD,5/14/2020
AAL2189,,a98cbc,KBOS,KPHL,5/14/2020
ASA1098,,a2e098,PANC,KSEA,5/14/2020
QXE2337,,a87942,KSEA,KSFO,5/14/2020
ASA1201,,a2dce1,KSEA,KPDX,5/14/2020
DAL699,,a365b7,KLAX,KPDX,5/14/2020
AAL2352,,ad7ece,KDFW,KORD,5/14/2020
AAL815,,a6c4d7,KLAX,KPHL,5/14/2020
AAL1033,,aaed17,KDCA,KORD,5/14/2020
SKW5285,,a04424,KLAX,KSFO,5/14/2020
AAL1733,,ad0725,KORD,KDFW,5/14/2020
GJS4607,,a665c5,KORD,KSDF,5/14/2020
DAL1402,,a495bf,KATL,KLAS,5/14/2020
DAL972,,ad2384,KATL,KORD,5/14/2020
AAL429,,ad574f,KDCA,KDFW,5/14/2020
SKW3951,,a2bab6,KLAX,KSJC,5/14/2020
ASA1022,,a2d92a,KSFO,KJFK,5/14/2020
AAL2220,,abedc8,KORD,KDFW,5/14/2020
ASA410,,a5521c,KLAX,KJFK,5/14/2020
AAL1180,,ad35e0,KDFW,KFLL,5/14/2020
AAL2723,,aa59a5,KORD,KBOS,5/14/2020
AAL1146,,abc649,KDTW,KDFW,5/14/2020
RPA3452,,aa0759,KORD,KBOS,5/14/2020
ENY4076,,a8f5be,KORD,KSDF,5/14/2020
DAL419,,a8df06,KATL,KFLL,5/14/2020
AAL1853,,acfd2c,KDFW,KBOS,5/14/2020
AAL352,,a3244a,KDFW,KSJC,5/14/2020
AAL2248,,ac7a52,KDFW,KSFO,5/14/2020
CAL5107,,899105,KLAX,KSFO,5/14/2020
AAL2190,,a3cd7d,KSFO,KDFW,5/14/2020
AAL2240,,ad2ea4,KDFW,KSEA,5/14/2020
ASA22,,ab9091,KSEA,KORD,5/14/2020
UAL1419,,ab5a1d,KIAH,KSFO,5/14/2020
AAL1401,,a3d4ed,KDFW,KLAS,5/14/2020
AAL2543,,a15516,KLAX,KDFW,5/14/2020
ASA681,,a30460,KDTW,KSEA,5/14/2020
SWA1378,,a22bf0,KSEA,KSJC,5/14/2020
DAL544,,ad72c6,KATL,KPHL,5/14/2020
DAL1694,,a3c5ea,KLAX,KDFW,5/14/2020
ASA703,,a25b3f,KLAX,KSEA,5/14/2020
DAL800,,a01f13,KSEA,KSFO,5/14/2020
ASH9882,,a24ec1,KDFW,KDFW,5/14/2020
AAL629,,aca3a3,KPHX,KPHL,5/14/2020
ASA1459,,accee2,KSFO,KSEA,5/14/2020
AAL248,,a07177,KPHX,KDFW,5/14/2020
AAL792,,ab8880,KDFW,KPHL,5/14/2020
AAL2691,,ad0851,KSFO,KORD,5/14/2020
SWA457,,abd60b,KSFO,KLAS,5/14/2020
SKW3622,,a2de7e,KLAX,KLAS,5/14/2020
AAL1884,,ac22c5,KSEA,KDFW,5/14/2020
AAL1094,,ad7634,KBOS,KDFW,5/14/2020
AAL1106,,a35aae,KORD,KDFW,5/14/2020
CPA3298,,780a3f,PANC,KJFK,5/14/2020
AAL1972,,a9b43f,KBOS,KPHL,5/14/2020
JBU1856,,a7b0c4,KATL,KBOS,5/14/2020
AAL2722,,aa55ee,KPHX,KSJC,5/14/2020
UAL202,,a611db,KBOS,KSFO,5/14/2020
AAL2776,,ad1218,KLAX,KORD,5/14/2020
AAL1052,,ac0a22,KDCA,KDFW,5/14/2020
AAL2088,,abfb46,KATL,KDFW,5/14/2020
AAL152,,adc2a7,KSFO,KDFW,5/14/2020
DAL1462,,a0757f,KSEA,KORD,5/14/2020
SWA4405,,abe075,KPHX,KSEA,5/14/2020
AAL147,,a0ddfb,KLAX,KDFW,5/14/2020
ASA713,,a5c4e2,KDFW,KSEA,5/14/2020
AAL1096,,aa6ed1,KPHX,KSEA,5/14/2020
AAL1880,,ab7fee,KPHX,KSFO,5/14/2020
RPA4664,,a50549,KIAH,KPHL,5/14/2020
SKW3333,,a125f9,KLAX,KSFO,5/14/2020
AAL777,,aa64ca,KPHX,KLAS,5/14/2020
AAL2376,,aa4ac9,KIAH,KDFW,5/14/2020
ENY4152,,a920f4,KDTW,KORD,5/14/2020
AAL1148,,ad9645,KDFW,KBOS,5/14/2020
AAL1115,,ad20f4,KDFW,KSFO,5/14/2020
SWA1030,,a63388,KPHX,KLAS,5/14/2020
UAL2362,,abfbd0,KLAX,KORD,5/14/2020
AAL2412,,ac608e,KDFW,KORD,5/14/2020
AAL1969,,adab31,KPHX,KORD,5/14/2020
SKW5354,,a10231,KSFO,KLAS,5/14/2020
AAL2533,,ace0d2,KDFW,KPHL,5/14/2020
EDV5129,,ac78b0,KDTW,KJFK,5/14/2020
ASA32,,a52e54,KSEA,KPHL,5/14/2020
ASA122,,a7a89d,KSEA,KFLL,5/14/2020
SKW5738,,a1bee0,KSFO,KSEA,5/14/2020
SKW5385,,a82aa8,KSFO,KPDX,5/14/2020
FFT537,,a3fba4,KDCA,KDEN,5/14/2020
ASH5927,,acc9d5,KDFW,KSDF,5/14/2020
UAL2334,,ab8cc1,KPHX,KORD,5/14/2020
AAL2354,,a04b24,KLAX,KDFW,5/14/2020
QXE2920,,a87942,KSFO,KSEA,5/14/2020
AAL519,,ad79eb,KBOS,KDFW,5/14/2020
UAL2267,,a5e44c,KSFO,KBOS,5/14/2020
SKW3453,,a15c54,KSEA,KLAS,5/14/2020
NKS1971,,ac7f3e,KPHX,KLAS,5/14/2020
UAL1941,,a5adf1,KSFO,KORD,5/14/2020
AAL1399,,a4e307,KPHX,KDFW,5/14/2020
AAL1532,,ac79c7,KATL,KDFW,5/14/2020
UAL838,,a09fc4,KSFO,KSFO,5/14/2020
DAL1587,,a4414a,KLAX,KSEA,5/14/2020
AAL168,,ac8a66,KORD,KLAS,5/14/2020
AAL2459,,ab7613,KLAX,KDFW,5/14/2020
SWA1444,,aa6bed,KLAX,KLAS,5/14/2020
UPS2020,,a0e249,KDFW,KPHL,5/14/2020
RPA4324,,a54cd9,KDCA,KBOS,5/14/2020
AAL2300,,acd1f6,KORD,KDFW,5/14/2020
RPA3412,,aa0759,KBOS,KORD,5/14/2020
ENY4157,,a26793,KIAH,KORD,5/14/2020
AAL1079,,abe2a3,KSEA,KDFW,5/14/2020
DAL302,,a449af,KSEA,KJFK,5/14/2020
CSN431,,7804c7,PANC,KORD,5/14/2020
AAL273,,aa3226,KDCA,KORD,5/14/2020
AAL2095,,ac0dd9,KORD,KPHL,5/14/2020
ASA900,,a4c6b3,KSEA,KPDX,5/14/2020
AAL2264,,aa59a5,KBOS,KORD,5/14/2020
KAP87,,a6717a,KBOS,KBOS,5/14/2020
AAL1485,,ad0d35,KORD,KSEA,5/14/2020
DAL802,,a0311d,KSEA,KDEN,5/14/2020
ENY3484,,a28b5b,KATL,KORD,5/14/2020
RPA4282,,a53ba4,KATL,KPHL,5/14/2020
SKW3616,,a2cfa2,KSEA,KPDX,5/14/2020
DAL1109,,a3b86c,KSEA,KLAS,5/14/2020
QXE2866,,a83920,KSEA,KSFO,5/14/2020
JBU424,,adb723,KLAX,KJFK,5/14/2020
AAL2639,,ad0e61,KORD,KSFO,5/14/2020
AAL1657,,a1057a,KSFO,KDFW,5/14/2020
NKS500,,a6b1a3,KIAH,KORD,5/14/2020
DAL1019,,ac5bb0,KATL,KORD,5/14/2020
SKW5893,,a19ecf,KDCA,KORD,5/14/2020
SKW3306,,a14d78,KLAX,KSJC,5/14/2020
PDT4799,,a819f9,KDTW,KPHL,5/14/2020
AAL323,,aa234a,KDCA,KDFW,5/14/2020
UAL1899,,a24c77,KIAH,KORD,5/14/2020
AAL2579,,abedc8,KDFW,KBOS,5/14/2020
ASA64,,a80c87,PANC,KSEA,5/14/2020
ASA1474,,a8522b,KSEA,KDEN,5/14/2020
SKW5601,,a193aa,KDFW,KORD,5/14/2020
NKS2937,,acd961,KDTW,KDFW,5/14/2020
AAL368,,ac82f8,KDFW,KSEA,5/14/2020
QXE2138,,a8268d,KLAX,KSEA,5/14/2020
ASA716,,a2e098,KSEA,KDFW,5/14/2020
EDV4666,,a310cf,KDTW,KPHL,5/14/2020
AAL2683,,ab686f,KDFW,KSFO,5/14/2020
RPA3562,,a9ffeb,KATL,KORD,5/14/2020
JSX102,,a25c13,KPHX,KLAS,5/14/2020
AAL2738,,acaa77,KORD,KDFW,5/14/2020
NKS736,,a67538,KLAX,KORD,5/14/2020
UPS2954,,a4359b,KDFW,KSJC,5/14/2020
SWA197,,a29eb6,KPHX,KLAS,5/14/2020
JBU488,,ada5ee,KLAX,KBOS,5/14/2020
ASA426,,acd299,KSEA,KJFK,5/14/2020
UAL2493,,ab0ed6,KSEA,KDEN,5/14/2020
QXE2270,,a85931,KSFO,KSEA,5/14/2020
SKW5447,,a087fd,KDTW,KORD,5/14/2020
AAL582,,acbf63,KLAX,KDFW,5/14/2020
DAL818,,a44d62,PANC,KSEA,5/14/2020
AAL1203,,ab00ce,KDFW,KLAS,5/14/2020
ASA90,,a3133c,PANC,KSEA,5/14/2020
SWA1152,,a58e1e,KATL,KLAS,5/14/2020
UAL217,,a5d927,KSFO,KDEN,5/14/2020
AAL2334,,a06010,KDFW,KPHL,5/14/2020
SWA4405,,abe075,KSEA,KDEN,5/14/2020
SWA1734,,aaaa4a,KPHX,KSJC,5/14/2020
